10_city,10_county,10_mean,10_method,10_site,pm_10_date
Sacramento,Sacramento,79.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-15
Sacramento,Sacramento,58.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-16
Sacramento,Sacramento,52.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-17
Sacramento,Sacramento,49.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-18
Sacramento,Sacramento,55.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-19
Sacramento,Sacramento,50.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-20
Sacramento,Sacramento,45.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-21
Sacramento,Sacramento,109.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-22
Sacramento,Sacramento,33.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-23
Sacramento,Sacramento,25.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-24
Sacramento,Sacramento,98.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-25
Sacramento,Sacramento,74.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-26
Sacramento,Sacramento,104.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-27
Sacramento,Sacramento,96.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-28
Sacramento,Sacramento,81.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-29
Sacramento,Sacramento,83.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-30
Sacramento,Sacramento,79.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-10-31
Sacramento,Sacramento,60.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-01
Sacramento,Sacramento,64.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-02
Sacramento,Sacramento,45.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-03
Sacramento,Sacramento,52.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-04
Sacramento,Sacramento,56.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-05
Sacramento,Sacramento,44.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-06
Sacramento,Sacramento,11.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-07
Sacramento,Sacramento,18.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-08
Sacramento,Sacramento,20.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-09
Sacramento,Sacramento,35.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-10
Sacramento,Sacramento,31.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-11
Sacramento,Sacramento,44.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-12
Sacramento,Sacramento,28.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-13
Sacramento,Sacramento,20.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-14
Sacramento,Sacramento,18.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-15
Sacramento,Sacramento,31.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-16
Sacramento,Sacramento,25.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-17
Sacramento,Sacramento,7.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-18
Sacramento,Sacramento,10.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-19
Sacramento,Sacramento,20.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-20
Sacramento,Sacramento,31.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-21
Sacramento,Sacramento,27.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-22
Sacramento,Sacramento,23.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-23
Sacramento,Sacramento,25.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-24
Sacramento,Sacramento,17.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-25
Sacramento,Sacramento,7.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-26
Sacramento,Sacramento,21.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-27
Sacramento,Sacramento,29.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-28
Sacramento,Sacramento,34.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-29
Sacramento,Sacramento,40.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-11-30
Sacramento,Sacramento,36.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-01
Sacramento,Sacramento,44.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-02
Sacramento,Sacramento,47.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-03
Sacramento,Sacramento,48.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-04
Sacramento,Sacramento,54.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-05
Sacramento,Sacramento,40.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-06
Sacramento,Sacramento,28.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-07
Sacramento,Sacramento,61.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-08
Sacramento,Sacramento,59.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-09
Sacramento,Sacramento,38.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-10
Sacramento,Sacramento,19.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-11
Sacramento,Sacramento,14.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-12
Sacramento,Sacramento,10.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-13
Sacramento,Sacramento,10.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-14
Sacramento,Sacramento,19.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-15
Sacramento,Sacramento,24.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-16
Sacramento,Sacramento,17.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-17
Sacramento,Sacramento,13.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-18
Sacramento,Sacramento,20.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-19
Sacramento,Sacramento,31.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-20
Sacramento,Sacramento,23.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-21
Sacramento,Sacramento,11.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-22
Sacramento,Sacramento,22.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-23
Sacramento,Sacramento,25.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-24
Sacramento,Sacramento,29.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-25
Sacramento,Sacramento,14.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-26
Sacramento,Sacramento,7.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-27
Sacramento,Sacramento,11.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-28
Sacramento,Sacramento,15.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-29
Sacramento,Sacramento,21.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-30
Sacramento,Sacramento,12.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0010,2020-12-31
Healdsburg,Sonoma,11.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-01
Healdsburg,Sonoma,7.416667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-02
Healdsburg,Sonoma,18.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-03
Healdsburg,Sonoma,9.791667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-04
Healdsburg,Sonoma,6.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-05
Healdsburg,Sonoma,9.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-06
Healdsburg,Sonoma,10.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-07
Healdsburg,Sonoma,8.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-08
Healdsburg,Sonoma,6.583333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-09
Healdsburg,Sonoma,9.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-10
Healdsburg,Sonoma,8.791667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-11
Healdsburg,Sonoma,6.625,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-12
Healdsburg,Sonoma,5.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-13
Healdsburg,Sonoma,8.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-14
Healdsburg,Sonoma,8.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-15
Healdsburg,Sonoma,5.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-16
Healdsburg,Sonoma,7.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-17
Healdsburg,Sonoma,7.583333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-18
Healdsburg,Sonoma,11.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-19
Healdsburg,Sonoma,21.166667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-20
Healdsburg,Sonoma,9.65,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-21
Healdsburg,Sonoma,10.166667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-22
Healdsburg,Sonoma,13.166667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-23
Healdsburg,Sonoma,12.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-24
Healdsburg,Sonoma,5.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-25
Healdsburg,Sonoma,7.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-26
Healdsburg,Sonoma,13.416667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-27
Healdsburg,Sonoma,13.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-28
Healdsburg,Sonoma,13.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-01-29
Healdsburg,Sonoma,9.444444,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-04
Healdsburg,Sonoma,12.75,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-05
Healdsburg,Sonoma,13.625,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-06
Healdsburg,Sonoma,15.916667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-07
Healdsburg,Sonoma,9.625,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-08
Healdsburg,Sonoma,6.791667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-09
Healdsburg,Sonoma,6.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-10
Healdsburg,Sonoma,10.583333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-11
Healdsburg,Sonoma,15.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-12
Healdsburg,Sonoma,12.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-13
Healdsburg,Sonoma,13.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-14
Healdsburg,Sonoma,10.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-15
Healdsburg,Sonoma,6.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-16
Healdsburg,Sonoma,8.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-17
Healdsburg,Sonoma,13.791667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-18
Healdsburg,Sonoma,14.913043,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-19
Healdsburg,Sonoma,19.291667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-20
Healdsburg,Sonoma,16.958333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-21
Healdsburg,Sonoma,17.958333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-22
Healdsburg,Sonoma,9.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-23
Healdsburg,Sonoma,6.125,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-24
Healdsburg,Sonoma,12.166667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-25
Healdsburg,Sonoma,13.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-26
Healdsburg,Sonoma,14.833333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-27
Healdsburg,Sonoma,18.833333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-28
Healdsburg,Sonoma,10.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-02-29
Healdsburg,Sonoma,8.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-01
Healdsburg,Sonoma,8.708333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-02
Healdsburg,Sonoma,12.583333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-03
Healdsburg,Sonoma,11.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-04
Healdsburg,Sonoma,17.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-05
Healdsburg,Sonoma,4.695652,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-06
Healdsburg,Sonoma,4.791667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-07
Healdsburg,Sonoma,5.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-08
Healdsburg,Sonoma,7.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-09
Healdsburg,Sonoma,6.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-10
Healdsburg,Sonoma,11.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-11
Healdsburg,Sonoma,13.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-12
Healdsburg,Sonoma,20.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-13
Healdsburg,Sonoma,8.125,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-14
Healdsburg,Sonoma,6.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-15
Healdsburg,Sonoma,3.958333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-16
Healdsburg,Sonoma,3.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-17
Healdsburg,Sonoma,3.272727,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-18
Healdsburg,Sonoma,5.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-19
Healdsburg,Sonoma,6.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-20
Healdsburg,Sonoma,7.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-21
Healdsburg,Sonoma,5.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-22
Healdsburg,Sonoma,6.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-23
Healdsburg,Sonoma,4.416667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-24
Healdsburg,Sonoma,4.625,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-25
Healdsburg,Sonoma,5.826087,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-26
Healdsburg,Sonoma,13.916667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-27
Healdsburg,Sonoma,12.958333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-28
Healdsburg,Sonoma,7.583333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-29
Healdsburg,Sonoma,5.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-30
Healdsburg,Sonoma,4.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-03-31
Healdsburg,Sonoma,6.75,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-01
Healdsburg,Sonoma,4.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-02
Healdsburg,Sonoma,4.75,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-03
Healdsburg,Sonoma,4.416667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-04
Healdsburg,Sonoma,3.958333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-05
Healdsburg,Sonoma,4.478261,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-06
Healdsburg,Sonoma,4.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-07
Healdsburg,Sonoma,9.434783,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-08
Healdsburg,Sonoma,7.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-09
Healdsburg,Sonoma,8.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-10
Healdsburg,Sonoma,9.958333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-11
Healdsburg,Sonoma,10.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-12
Healdsburg,Sonoma,15.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-13
Healdsburg,Sonoma,12.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-19
Healdsburg,Sonoma,8.173913,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-14
Healdsburg,Sonoma,16.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-15
Healdsburg,Sonoma,16.625,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-16
Healdsburg,Sonoma,13.916667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-17
Healdsburg,Sonoma,13.958333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-18
Healdsburg,Sonoma,12.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-20
Healdsburg,Sonoma,9.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-21
Healdsburg,Sonoma,7.625,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-22
Healdsburg,Sonoma,8.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-23
Healdsburg,Sonoma,9.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-24
Healdsburg,Sonoma,9.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-25
Healdsburg,Sonoma,7.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-26
Healdsburg,Sonoma,12.208333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-27
Healdsburg,Sonoma,9.291667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-28
Healdsburg,Sonoma,11.869565,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-29
Healdsburg,Sonoma,9.166667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-04-30
Healdsburg,Sonoma,15.625,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-01
Healdsburg,Sonoma,8.833333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-02
Healdsburg,Sonoma,6.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-03
Healdsburg,Sonoma,18.583333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-04
Healdsburg,Sonoma,16.708333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-05
Healdsburg,Sonoma,10.75,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-06
Healdsburg,Sonoma,17.291667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-07
Healdsburg,Sonoma,20.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-08
Healdsburg,Sonoma,14.708333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-09
Healdsburg,Sonoma,11.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-10
Healdsburg,Sonoma,7.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-11
Healdsburg,Sonoma,6.916667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-12
Healdsburg,Sonoma,7.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-13
Healdsburg,Sonoma,8.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-14
Healdsburg,Sonoma,8.958333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-15
Healdsburg,Sonoma,7.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-16
Healdsburg,Sonoma,7.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-17
Healdsburg,Sonoma,7.0,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-18
Healdsburg,Sonoma,8.291667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-19
Healdsburg,Sonoma,11.090909,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-20
Healdsburg,Sonoma,19.25,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-21
Healdsburg,Sonoma,8.75,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-22
Healdsburg,Sonoma,11.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-23
Healdsburg,Sonoma,13.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-24
Healdsburg,Sonoma,14.958333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-25
Healdsburg,Sonoma,16.166667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-26
Healdsburg,Sonoma,18.083333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-27
Healdsburg,Sonoma,10.625,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-28
Healdsburg,Sonoma,5.416667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-29
Healdsburg,Sonoma,7.875,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-30
Healdsburg,Sonoma,7.5,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-05-31
Healdsburg,Sonoma,16.333333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-06-01
Healdsburg,Sonoma,16.916667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-06-02
Healdsburg,Sonoma,15.791667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-06-03
Healdsburg,Sonoma,26.666667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-06-04
Healdsburg,Sonoma,25.375,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-06-05
Healdsburg,Sonoma,12.041667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-06-06
Healdsburg,Sonoma,6.541667,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-06-07
Healdsburg,Sonoma,5.75,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-06-08
Healdsburg,Sonoma,9.086957,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-06-09
Healdsburg,Sonoma,11.434783,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-06-10
Healdsburg,Sonoma,12.458333,INSTRUMENT MET ONE 4 MODELS - BETA ATTENUATION,0002,2020-06-11
